late_payments_90d,credit_history_years,oldest_account_age,open_credit_accounts,hard_inquiries_last_6m,debt_to_income,loan_to_income,delinquencies_last_12m,delinquency_ratio,utilization_to_income,default
2,12,13,9,3,0.2397041259240531,0.4381537783563076,1,0.1111111111111111,9.938976876573938e-06,1
0,14,19,3,1,0.3619680393134124,0.6324644245958271,2,0.6666666666666666,1.6871261497328685e-05,0
0,18,6,11,5,0.05570850370193426,0.4387303966215993,1,0.09090909090909091,7.85612955472786e-06,0
2,19,14,10,2,0.4312918454903059,0.22185843358279458,0,0.0,1.2870069541852871e-05,0
2,13,13,4,2,0.21462729539106826,1.420793561781423,1,0.25,6.681993193866214e-06,0
2,5,7,2,5,0.4682409002282126,0.5197237913359626,1,0.5,1.4005877698460952e-05,1
0,11,5,10,0,0.3752300817907848,0.479947245102334,0,0.0,1.6195868459341804e-05,0
0,14,15,3,2,0.5733506302631215,0.4524440571262393,3,1.0,7.455393822580644e-06,0
1,4,10,9,2,0.2433520538194821,0.36338647440427735,1,0.1111111111111111,1.2569822288710373e-05,0
1,7,4,9,1,0.3141356381338396,0.5448656938935038,3,0.3333333333333333,3.0668766326869397e-06,1
2,3,9,9,2,0.21319644560264434,0.025422203546837913,0,0.0,4.252222464511404e-06,0
0,14,22,5,5,0.42451002473128524,0.3314026840514715,0,0.0,1.8097601298183404e-05,0
0,8,12,9,4,0.42491334702991174,0.4051094531135453,1,0.1111111111111111,3.7731580255992405e-06,0
0,8,23,5,2,0.2505142913673782,0.3025393755334975,0,0.0,5.518216221751966e-06,0
0,9,12,11,4,0.4555647709763947,0.254214148065696,0,0.0,1.8577944768336112e-06,0
1,9,14,3,5,0.2579714566907278,0.16350853136399843,1,0.3333333333333333,1.0813156953902635e-05,1
1,17,15,5,1,0.12124564650383512,0.24132995935662163,2,0.4,6.527896335680985e-06,0
0,3,21,5,3,0.447701175680487,0.2979375418074235,1,0.2,5.3682669012438566e-06,0
1,17,16,10,2,0.895988029402546,0.625372193224793,2,0.2,8.096937064463376e-06,1
0,12,2,8,4,0.31305699812269133,0.2260791763932792,0,0.0,1.085275294916444e-05,0
2,1,10,10,3,0.419873306097514,0.47738238333854616,0,0.0,7.6098183637171135e-06,0
0,7,6,8,1,0.2720300520352231,0.22755741317300515,1,0.125,1.1895482169001144e-05,0
0,1,17,9,1,0.33673134011389355,0.25897074540216564,1,0.1111111111111111,3.851086122957836e-06,0
0,1,23,2,0,0.4226261404422358,0.6109116554558275,1,0.5,9.802174464641395e-06,0
1,14,14,4,5,0.11588952632365467,0.19493951613183386,2,0.5,2.642552158999075e-06,1
1,12,24,7,3,0.5449302267095172,0.2609523028457198,0,0.0,1.0399782040848642e-05,0
2,5,11,3,3,0.24005350723719657,0.3570038739787585,1,0.3333333333333333,4.016095390393707e-06,1
2,16,18,4,2,0.28403013489256745,0.3051758864090386,3,0.75,1.0767392736745655e-05,1
0,10,9,4,4,0.14407122518435042,0.3294734319877552,1,0.25,1.0603255809767446e-05,0
2,13,7,6,2,0.12953933579864949,0.4675146996487404,1,0.16666666666666666,9.600110404233205e-06,1
0,16,24,11,3,0.32855200751344027,0.23818553653733368,2,0.18181818181818182,1.2086080173474438e-05,1
0,7,7,5,2,0.2882573687708404,0.4828880668547904,1,0.2,1.747178426928519e-05,0
1,15,7,10,5,0.16164386163364727,0.03924728563209175,1,0.1,2.311644526949581e-06,0
0,13,22,8,0,0.5404965887005387,0.8232565545722843,0,0.0,2.569223196698046e-05,0
0,17,6,4,1,0.20082395543998346,0.1138213849641133,2,0.5,4.95900023214181e-06,0
0,13,18,2,4,0.24951674940509347,0.5862627887643275,0,0.0,3.4961811929067554e-07,0
2,19,16,4,0,0.4768714721218504,0.47191662240729987,2,0.5,6.449825703824307e-06,0
2,9,10,8,0,0.7856476703541128,0.5666881798833876,0,0.0,2.5386243475638333e-05,0
1,15,12,8,2,0.340557343094014,0.19918180522757412,2,0.25,1.844421363448668e-05,1
2,8,22,6,3,0.1342188153545895,0.3307721905808188,1,0.16666666666666666,1.973718008266071e-06,0
0,2,21,4,3,0.438827596763296,0.32248758506211855,1,0.25,6.37187513358655e-06,0
1,2,8,7,2,0.8537691481138909,0.34205309894854424,2,0.2857142857142857,1.2669181379461726e-05,1
0,6,9,5,4,0.2568491456147673,0.23869006573951054,0,0.0,4.719314562962092e-06,0
0,13,4,2,5,0.2586578603941485,0.5405043253352914,3,1.5,1.3882038176185822e-05,1
1,8,16,7,3,0.1674553127110652,0.3628293394648269,4,0.5714285714285714,6.89869058759247e-06,1
0,18,19,4,0,0.25273485081877284,0.27876299115603476,3,0.75,9.602405692796164e-06,0
1,4,10,11,5,0.5326828588568222,0.37044222174459285,1,0.09090909090909091,1.2589246218324926e-05,1
0,9,8,3,1,1.1488447520915965,1.762502327472819,3,1.0,1.5414353045976221e-06,0
1,11,20,5,4,0.2535036671084381,0.18901707069842424,3,0.6,3.0645888065545153e-06,1
1,7,4,7,2,0.5132722844814155,0.6298316978184968,1,0.14285714285714285,1.0214596198704562e-05,0
1,7,2,4,0,0.5604554379416217,0.700801091300069,0,0.0,5.9854416930405295e-06,0
0,2,20,9,3,0.2724448419251259,0.026095368056374243,3,0.3333333333333333,2.764916528543811e-06,1
0,11,6,8,5,0.38133503130603,0.06197145381230376,2,0.25,4.2980201646584115e-06,1
0,3,3,3,4,0.24461617226388285,0.3820651568055941,0,0.0,2.249621159717477e-05,0
0,6,16,6,0,0.3728224874578791,0.38821217972073674,2,0.3333333333333333,1.3223923544859575e-05,0
1,18,19,7,0,0.23711500398541596,0.36852294151748755,3,0.42857142857142855,7.402365691392767e-06,1
2,1,6,3,5,0.29864290158696305,0.5366957694192013,1,0.3333333333333333,5.427603281054128e-06,1
1,11,14,4,1,0.24972530079791355,0.5374062416671226,0,0.0,1.9240810667901936e-05,0
2,13,8,5,2,0.29323960174072594,0.09136715945317947,1,0.2,1.4510227911723977e-05,1
1,10,20,6,1,0.0898959106792418,0.3034490813016449,0,0.0,5.213999153397727e-06,0
2,9,7,7,4,0.21865631502037472,0.26624773047433603,1,0.14285714285714285,7.05742574631923e-06,1
0,2,6,5,2,0.4442758102937826,0.47083222493633586,1,0.2,1.8761761481635054e-05,0
2,7,2,10,2,0.32855200751344027,0.32194999306683814,2,0.2,9.749285921159752e-06,1
0,16,15,7,4,0.21482150576862247,0.1661434515813099,3,0.42857142857142855,3.3360384996311987e-06,1
2,5,8,4,5,0.22783902384392116,0.2561969675873644,0,0.0,6.454001417697093e-06,1
1,11,6,8,3,0.2836202035707904,0.19506856145619716,1,0.125,2.8867941009259123e-06,0
0,2,20,8,5,0.2656907296596129,0.337395156592018,4,0.5,4.372579951563769e-06,1
0,8,16,9,2,0.5095726178945027,0.26923261668983134,3,0.3333333333333333,1.242348977229263e-05,1
2,8,2,8,0,0.26608300199634444,0.4961348691600526,3,0.375,7.5742705121911095e-06,1
1,15,23,4,3,0.8903195496960643,1.0859386722133633,1,0.25,1.908165824811892e-06,0
0,3,8,7,1,0.4352581829197635,0.3493238651711068,2,0.2857142857142857,2.014908054466548e-06,0
0,4,4,7,3,0.8870610126816828,0.6624941694086995,1,0.14285714285714285,1.2089270883924574e-05,0
1,13,2,2,3,0.05648746575912433,0.17108856918135032,2,1.0,4.279367394210139e-06,1
0,3,20,4,3,0.302605111414196,0.21691697853209746,3,0.75,6.412679567133962e-06,1
2,5,23,11,0,0.9362162826243877,2.2520448917745948,1,0.09090909090909091,5e-05,1
1,3,19,10,1,0.09202323645251692,0.32086943666982504,2,0.2,2.0562983748707058e-06,0
0,11,10,9,4,1.2382097093313944,0.07196081778359567,1,0.1111111111111111,1.295850450189778e-06,0
0,7,5,4,0,0.62245612681461,0.21760510021059926,1,0.25,1.2424761144745071e-05,0
1,1,23,11,0,0.3879539619230963,0.612635189162406,0,0.0,8.120510922320575e-06,0
1,7,4,2,3,0.2519845806074833,0.44329395836173796,1,0.5,4.180977621032423e-06,0
0,15,17,3,3,0.7731039165871786,0.31176325418424955,3,1.0,6.002675171226548e-06,1
0,10,3,3,4,0.2359011599402708,0.44274050178148133,0,0.0,1.030908789377915e-05,0
2,18,15,3,1,0.3186630306813914,0.15347776246654318,3,1.0,1.3363876195406434e-05,1
1,16,20,7,0,0.2899213375093304,0.45457939753858145,1,0.14285714285714285,1.5298860827898708e-05,0
0,1,14,2,5,0.3346057167994693,0.27833112032979496,2,1.0,3.554111701884204e-06,1
1,10,23,2,5,0.49404942376157635,0.2911657259942254,1,0.5,2.9678877721646053e-06,0
2,19,22,2,5,0.14775849044650774,0.09892017319070405,2,1.0,8.75287897077283e-06,1
0,11,16,2,1,0.2652540266639436,0.34910891209970435,2,1.0,5.580833068766292e-06,0
2,15,3,2,2,0.29047964563466266,0.2317288751815392,2,1.0,3.541270780029615e-06,1
2,18,2,9,1,0.4085342902709979,0.1385168897066348,1,0.1111111111111111,1.2291758258046898e-05,1
1,15,22,10,0,0.3426281816497888,0.16957266643652552,0,0.0,6.284393224499841e-06,0
0,1,8,10,5,0.32628588415836374,0.3474112740587798,1,0.1,5.810341405672714e-06,0
0,16,15,2,5,0.5301164117916626,0.4574735827713148,0,0.0,7.940042708769284e-06,0
2,3,23,9,1,0.20948032880822115,0.5521754658628493,1,0.1111111111111111,1.4404529334432937e-06,0
2,2,19,11,2,0.2762514131244721,0.3994298082752172,0,0.0,2.903961355734727e-06,0
2,6,16,6,3,0.47453683251246115,0.31947256637051236,2,0.3333333333333333,2.5695771469985958e-06,1
0,12,20,8,2,0.3495486155429129,0.027400364620798385,1,0.125,1.2277335444823478e-05,0
0,8,14,2,4,0.2455871336077291,0.23453901304799346,1,0.5,6.0192400652270166e-06,0
0,15,18,4,3,0.13753377370090036,0.24622038623565157,3,0.75,1.096671104910145e-05,1
0,17,17,7,1,0.42219921225893914,0.39061113049996105,5,0.7142857142857143,1.0545818843979736e-05,1
1,4,11,10,5,0.2952591280685105,0.44086284788229246,0,0.0,5.955835822721514e-06,0
0,8,14,9,5,0.33157668075263025,0.19877193107763352,2,0.2222222222222222,6.562227641552638e-06,1
0,18,18,3,2,0.20390787321434156,0.1759602186602457,2,0.6666666666666666,4.53015033562662e-06,0
1,16,20,4,4,0.37464219763219553,0.435429794436771,0,0.0,5.029966356017807e-07,0
1,19,22,5,4,0.14332566289059495,0.3431286201904025,1,0.2,1.2760504132798817e-05,1
1,12,15,4,1,0.23076845887771805,0.49834230325070744,1,0.25,5.584420308509738e-06,0
1,10,6,3,4,0.6064312866812899,0.3575047803867721,0,0.0,1.4091940254045366e-05,0
4,12,23,5,3,0.33125145996529326,0.023367690297923384,0,0.0,3.5928002523968855e-06,1
0,10,14,4,0,0.5285360628987628,0.9260133962199749,1,0.25,4.983438267011374e-07,0
0,4,15,3,5,0.19121697250686534,0.48782972255219986,2,0.6666666666666666,5.9508949988163965e-06,1
1,11,22,9,0,0.16102362231377762,0.5868982751799159,1,0.1111111111111111,5.103893249649231e-06,0
0,7,10,3,4,0.3024466326968065,0.053632133739892944,2,0.6666666666666666,5.860087534690246e-06,0
0,16,22,5,0,0.2730297468508066,0.30036309393100724,0,0.0,9.778171832886634e-06,0
3,15,18,3,5,0.4518881888221871,0.4961029658972988,0,0.0,8.850133862878249e-06,1
0,6,19,6,2,0.33496268970899634,0.25123325842451744,2,0.3333333333333333,3.203022145905568e-06,0
1,14,17,8,0,0.4601675458640749,0.16512987357159653,2,0.25,8.735941182257429e-06,0
0,17,13,6,3,0.24004540447736236,0.24881518388877638,0,0.0,4.9404997642289335e-06,0
1,10,7,6,4,0.552113137686315,0.4800776437620856,1,0.16666666666666666,1.2234573512811332e-05,1
1,19,9,3,2,0.17954140255697124,0.670466778843838,0,0.0,5.392863143462524e-06,0
2,14,19,8,0,0.4169033655513434,0.603837236345458,2,0.25,5.0855258852723105e-06,0
0,5,7,8,2,0.20807845366223554,0.5075259042571415,1,0.125,3.96960099487828e-06,0
1,1,3,7,3,0.6090722035648259,0.03161990675160947,1,0.14285714285714285,4.692087045722808e-06,0
3,8,5,11,0,0.2393988575602755,0.1810500285315491,0,0.0,3.319273145312646e-06,0
1,13,9,7,1,0.29297080612032494,0.5259787378643207,3,0.42857142857142855,2.4923897408251306e-05,1
0,7,3,7,2,0.14173377830261,0.1945858764363188,1,0.14285714285714285,2.9093828608568235e-06,0
3,7,9,5,4,0.6697973285439124,0.7721020036702454,2,0.4,2.1114252808046475e-05,1
0,5,18,2,1,0.12837698202934397,0.23081856200030032,1,0.5,1.0243434995899153e-05,0
0,3,6,8,3,0.32936107992019664,0.19002474189469032,0,0.0,1.5160312972112648e-05,0
2,19,14,3,5,0.4202893839609407,0.5341145403629796,0,0.0,2.7730837589157823e-06,0
0,3,19,8,5,0.27232770314846805,0.46505849246926423,0,0.0,5.623465482444391e-06,0
1,10,20,10,0,0.5044327410323063,0.5975644730319591,3,0.3,6.068790343541889e-06,0
1,12,5,4,2,0.7250680005499002,0.34273141766517884,2,0.5,1.9235650849568933e-05,1
0,14,11,2,4,0.29794810496461344,0.39578115442423667,1,0.5,4.574603187929561e-06,0
0,3,2,2,5,0.4462385937606821,0.43997090878551925,1,0.5,3.0618342410334955e-07,0
1,17,8,5,4,0.4354032518564794,0.3601299390087189,0,0.0,1.4274292639032951e-05,0
0,11,5,8,4,0.11780415368396756,0.26914868723584146,0,0.0,8.95176009282045e-06,0
0,14,20,8,1,0.3238563112481742,0.3588554743407869,1,0.125,1.0210270307901419e-05,0
2,1,6,5,5,0.926039921476638,0.455135156319715,0,0.0,8.174177371319599e-06,1
1,11,24,5,3,0.25792688588731294,1.008135980629742,0,0.0,7.481462020909852e-06,0
0,13,19,9,2,0.2067025103181159,0.20394036849315797,0,0.0,3.929798907636211e-06,0
0,18,22,7,0,0.24393195463225426,0.721141707495195,2,0.2857142857142857,4.689312498884295e-06,0
1,18,9,4,0,0.7600820446453832,0.8590283774015646,3,0.75,1.3532150319946273e-05,1
1,1,14,7,3,0.5019136528541003,0.4342698390137911,2,0.2857142857142857,1.263343453946054e-05,1
0,7,9,5,5,0.5620186302533645,0.3432326086675793,1,0.2,7.159874596876082e-06,0
0,8,5,6,1,0.5156303588975297,0.4510147722260399,1,0.16666666666666666,2.0381027422028827e-05,0
1,13,24,9,4,0.29001416240727945,0.02260845176060024,1,0.1111111111111111,1.0163876750239303e-05,1
0,4,4,4,3,0.45576494497126285,0.35174228236284033,0,0.0,3.037806862933994e-06,0
0,2,19,4,5,0.27294194936278643,0.2998671269026466,4,1.0,5.143759345684116e-06,1
0,8,14,5,2,0.261912261311066,0.4268748036852843,1,0.2,8.206214434470893e-06,0
2,9,15,5,3,0.1259895855452693,0.5478337971965412,1,0.2,5.011661148921448e-06,1
0,3,23,5,4,0.25925331945569197,0.22733329681436562,2,0.4,4.452733703172133e-06,0
1,17,13,9,1,0.7346351543790888,0.3440246516589842,1,0.1111111111111111,1.0616750617001665e-05,0
0,16,9,8,4,0.6302361252342127,0.18804724351700047,2,0.25,1.2160811156273395e-05,1
2,18,12,3,5,0.27908768782457866,0.27532535461550955,4,1.3333333333333333,6.053290187024378e-06,1
1,15,18,11,1,0.25875621745526756,0.21106767339737262,0,0.0,8.930267926675245e-06,0
1,10,18,8,1,0.2943710018570164,0.4080622105516156,2,0.25,5.5689755916929945e-06,0
0,5,7,7,2,0.18120394466264772,0.4219375915707223,0,0.0,5.785087184879983e-06,0
0,14,12,6,4,0.16129409867530248,0.20326725375743762,3,0.5,3.009626523265918e-06,1
0,13,5,3,5,0.18888541088442326,0.4172134471460414,1,0.3333333333333333,1.4537722349444074e-05,1
0,9,18,3,1,0.4769681245275645,0.24519732094663152,0,0.0,4.366221905706075e-06,0
2,9,3,8,5,0.3356216498662053,0.110090983258101,1,0.125,3.3225191149531827e-06,1
1,10,18,10,5,0.16426732664436658,0.19567615735955435,0,0.0,5.204762881888768e-06,0
1,5,12,6,1,0.16793947953270638,0.2840196182287728,3,0.5,1.1833984160149322e-05,1
1,19,18,5,2,0.2858280458306267,0.440954283051108,1,0.2,4.790922627548919e-06,0
0,19,3,6,2,0.792842993313027,0.8239266964669343,0,0.0,3.489309121968574e-05,0
1,10,23,9,0,0.4079527803393932,0.2312728914525578,2,0.2222222222222222,1.3398350695539955e-05,0
0,18,2,11,0,0.09971420827947715,0.12488303206649512,3,0.2727272727272727,3.2692991015696735e-06,0
0,7,20,10,0,0.2916299805954931,0.2642141497412192,1,0.1,1.1235619783907436e-05,0
0,17,7,4,1,0.6479259404360995,0.45110384950000665,0,0.0,1.6469405448395284e-05,0
1,6,9,5,1,0.42360783354547926,0.5317106462502168,1,0.2,8.231374001415137e-06,0
1,10,12,2,5,0.4330971168358415,0.5791970151261776,1,0.5,9.03992224301147e-06,1
3,9,16,5,3,0.5017703970568392,0.4571763509294894,0,0.0,6.655956974177321e-06,1
1,11,13,3,4,0.17097096922836355,0.138622358487485,0,0.0,2.451508083412717e-06,0
0,6,10,9,3,0.3871947710400296,0.1865752854368503,0,0.0,6.178144516861433e-06,0
2,14,11,2,5,0.23425671114178084,0.5218082955795087,2,1.0,2.7214894043160185e-06,1
1,15,10,6,2,0.4299619362914708,0.28937847169243747,3,0.5,8.890977911405175e-06,1
2,19,6,9,2,0.11798197691848628,0.24930323957478268,1,0.1111111111111111,1.1069144723442705e-06,0
0,19,16,9,1,0.4184964074842758,0.5541012656072131,0,0.0,1.9566411216716713e-05,0
2,2,4,6,2,0.1648507044500387,0.13059925583317944,1,0.16666666666666666,3.0805981393859217e-06,0
0,11,5,4,4,0.5713356669141945,0.7534912383675978,3,0.75,1.312822528689665e-05,1
2,18,13,9,5,0.13695434360104752,0.08714348460793524,3,0.3333333333333333,5.442415344808073e-06,1
3,13,15,5,4,0.5104262954429305,0.8859735778836032,6,1.2,1.6921892559143477e-05,1
1,9,16,10,1,0.5042936240990277,0.8577074531018964,2,0.2,1.1085439025630669e-05,0
0,11,20,11,1,0.34358148467216715,0.0518965542129944,2,0.18181818181818182,3.8839278579432745e-06,0
1,10,15,10,3,0.269436140189405,0.10034487105877031,2,0.2,1.3898225000833835e-05,1
0,16,22,6,3,0.371365664173599,0.48478205631620586,0,0.0,1.374946780951641e-05,0
1,11,22,11,0,0.11727237366229104,0.10988838416449834,1,0.09090909090909091,9.120865312706213e-06,0
1,8,14,10,0,0.28792319628500057,0.18604806290020562,0,0.0,7.733048962229892e-06,0
2,16,6,9,3,0.4305262273939454,0.3173954363765378,0,0.0,3.8288097703505236e-06,0
1,17,12,7,1,0.13748035595920147,0.2042687943341285,1,0.14285714285714285,1.1263756205819943e-05,0
0,17,14,6,2,0.36401665717460785,0.06774783877021077,1,0.16666666666666666,7.650304697308388e-06,0
1,15,19,9,2,0.329923026615013,0.4530062335143857,1,0.1111111111111111,3.6356937232138186e-06,0
0,7,16,6,4,0.5619146117862657,0.5268118134999494,1,0.16666666666666666,6.7875899908009666e-06,0
2,15,18,5,2,0.3063056692334662,0.2266396389723094,1,0.2,3.111145927626083e-06,0
0,12,8,7,3,0.37016399684287943,0.09649125531209876,0,0.0,1.2691296530527386e-05,0
0,11,23,9,3,0.25627448846580836,0.2125718498320443,2,0.2222222222222222,6.148676554711806e-06,0
1,6,9,11,3,0.3344235067441903,0.3684963592773637,1,0.09090909090909091,6.085301998739055e-06,0
0,19,14,3,0,0.36803938580971723,0.3567551408891582,0,0.0,3.3156359292757226e-06,0
1,12,18,8,0,0.38160689060650543,0.1734692643474869,2,0.25,2.5998601003186567e-06,0
1,16,24,2,1,0.5375272844225636,0.2772062732410565,2,1.0,2.321451965707832e-06,0
3,4,7,5,5,0.406241317034758,0.493411193222038,5,1.0,1.5239107186184406e-06,1
0,17,2,6,2,0.2193893231546807,0.40151969372046936,1,0.16666666666666666,6.9649354162860224e-06,0
0,5,7,8,2,0.5980383914132394,0.8164616276157716,0,0.0,2.6564375836310636e-05,0
1,13,23,9,5,0.45044393586893905,0.34273066512376255,0,0.0,7.09883658007492e-06,0
2,15,15,4,0,0.3778435732027483,0.30124176385194645,3,0.75,6.773758553911309e-06,1
1,17,2,11,0,0.4810586434597127,0.4502298485822251,2,0.18181818181818182,1.963231166861188e-06,0
0,16,24,3,5,0.7486859663378143,0.4258551687038636,0,0.0,2.3498130054216804e-05,0
1,7,16,4,2,0.31821833106509356,0.2106339908652147,0,0.0,1.404707469033641e-05,0
1,18,8,2,4,0.440764687079499,0.3417442452498249,0,0.0,1.8519195210775933e-05,0
0,9,10,5,1,0.3408539558286427,0.3854989145865345,4,0.8,1.2400393831798406e-05,1
1,9,14,4,3,0.3660590387722422,0.0432194666253011,0,0.0,9.656098357151107e-06,0
0,6,5,6,2,0.28804217563460693,0.25867121945971483,1,0.16666666666666666,4.977856448433003e-06,0
0,8,24,2,4,0.14919858964760233,0.7372692338560467,1,0.5,1.2647628452184353e-05,0
1,10,12,6,4,0.10481051849890688,0.3242795545625367,2,0.3333333333333333,8.166160412820133e-07,1
0,7,24,9,3,0.4017653937167156,0.9456029558269099,1,0.1111111111111111,3.4283569125032647e-06,0
0,12,17,2,5,0.21656850460964736,0.07278052226623949,1,0.5,4.449169619468132e-06,0
0,17,5,11,1,0.33457502053170834,0.6567863666194192,0,0.0,5.343476589933263e-06,0
1,19,4,7,0,0.2955868003930403,0.30679489743301946,1,0.14285714285714285,2.8368024842105425e-06,0
1,6,15,10,5,0.07818713190812933,0.5442036615508148,1,0.1,6.870375262981311e-06,1
0,1,8,8,1,0.3544477953607281,0.5699473088376052,1,0.125,2.678983080011305e-06,0
1,16,21,4,1,0.8031444575560819,0.5480149615496896,1,0.25,4.145116775516075e-06,0
1,1,6,2,1,0.4119375321040232,0.5459169653040453,1,0.5,1.0518383869103454e-05,0
0,11,24,2,5,0.7088495323400352,0.6578578154062127,2,1.0,7.284838182466209e-06,1
0,4,11,4,2,0.23803790148655804,0.27778257726497096,3,0.75,7.997509770448867e-06,1
1,8,23,11,5,0.4137314116863294,0.2705866023504707,0,0.0,8.781163836934185e-06,0
0,19,10,10,5,0.42616975246125854,0.40837695773868093,0,0.0,1.0303360167111536e-05,0
3,12,2,8,1,0.525879466139489,0.3818577155712813,0,0.0,1.9137929129336457e-05,1
0,14,15,2,3,0.4098827463367203,0.41528704161123076,0,0.0,8.408276130701078e-06,0
2,18,16,4,1,0.3208846204951665,0.3035921566332001,1,0.25,4.275333850179128e-06,0
0,13,7,11,2,0.14575719769144146,0.2257757594171678,2,0.18181818181818182,1.7558318701794939e-06,0
0,14,16,5,3,0.3815440988967004,0.1766333182575498,0,0.0,1.014418618814492e-05,0
1,9,23,10,1,0.0311202516368308,0.19366190934141717,1,0.1,5.724220383168768e-07,0
0,7,2,2,5,0.5326651934502816,0.23299044708791417,5,2.5,2.0850875262564227e-05,1
0,15,13,4,4,0.3042375372085775,0.4545773995630257,3,0.75,8.889122971375947e-06,1
0,11,5,11,5,0.32968023834820526,0.33692565522674073,2,0.18181818181818182,8.50209998310883e-06,1
1,13,20,7,5,0.5620452922942728,0.23981656598109524,1,0.14285714285714285,4.442707853024067e-06,1
1,11,6,9,0,0.24595955753715257,0.3984613372781599,3,0.3333333333333333,6.620044202323723e-06,0
